"LANDING_YEAR","AGENCY_CODE","MANAGEMENT_GROUP_CODE","COMPLEX","PACFIN_SPECIES_COMMON_NAME","PACFIN_SPECIES_CODE","JAN_LANDED_WEIGHT_MTONS","JAN_LANDED_WEIGHT_PPP","JAN_EXVESSEL_REVENUE","JAN_CONFIDENTIAL_FLAG","FEB_LANDED_WEIGHT_MTONS","FEB_LANDED_WEIGHT_PPP","FEB_EXVESSEL_REVENUE","FEB_CONFIDENTIAL_FLAG","MAR_LANDED_WEIGHT_MTONS","MAR_LANDED_WEIGHT_PPP","MAR_EXVESSEL_REVENUE","MAR_CONFIDENTIAL_FLAG","APR_LANDED_WEIGHT_MTONS","APR_LANDED_WEIGHT_PPP","APR_EXVESSEL_REVENUE","APR_CONFIDENTIAL_FLAG","MAY_LANDED_WEIGHT_MTONS","MAY_LANDED_WEIGHT_PPP","MAY_EXVESSEL_REVENUE","MAY_CONFIDENTIAL_FLAG","JUN_LANDED_WEIGHT_MTONS","JUN_LANDED_WEIGHT_PPP","JUN_EXVESSEL_REVENUE","JUN_CONFIDENTIAL_FLAG","JUL_LANDED_WEIGHT_MTONS","JUL_LANDED_WEIGHT_PPP","JUL_EXVESSEL_REVENUE","JUL_CONFIDENTIAL_FLAG","AUG_LANDED_WEIGHT_MTONS","AUG_LANDED_WEIGHT_PPP","AUG_EXVESSEL_REVENUE","AUG_CONFIDENTIAL_FLAG","SEP_LANDED_WEIGHT_MTONS","SEP_LANDED_WEIGHT_PPP","SEP_EXVESSEL_REVENUE","SEP_CONFIDENTIAL_FLAG","OCT_LANDED_WEIGHT_MTONS","OCT_LANDED_WEIGHT_PPP","OCT_EXVESSEL_REVENUE","OCT_CONFIDENTIAL_FLAG","NOV_LANDED_WEIGHT_MTONS","NOV_LANDED_WEIGHT_PPP","NOV_EXVESSEL_REVENUE","NOV_CONFIDENTIAL_FLAG","DEC_LANDED_WEIGHT_MTONS","DEC_LANDED_WEIGHT_PPP","DEC_EXVESSEL_REVENUE","DEC_CONFIDENTIAL_FLAG","TOTAL_LANDED_WEIGHT_MTONS","TOTAL_LANDED_WEIGHT_PPP","TOTAL_EXVESSEL_REVENUE","TOTAL_CONFIDENTIAL_FLAG"
"2006","W","GRND","ROCK","TIGER ROCKFISH","TIGR",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",0,,0,"*"
"2006","W","GRND","ROCK","UNSP. POP GROUP","UPOP",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2006","W","GRND","ROCK","UNSP. ROCKFISH","URCK",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2006","W","GRND","ROCK","WIDOW ROCKFISH","WDOW",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",6.8,.34,5131,"",27.8,.32,19866,"",.2,.4,149,"",.5,.52,542,"",4.4,.49,4766,"",,,,"*",,,,"*",39.7,,30454,"*"
"2006","W","GRND","ROCK","NOM. WIDOW ROCKFISH","WDW1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2006","W","GRND","ROCK","NOM. YELLOWEYE ROCKFISH","YEY1",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2006","W","GRND","ROCK","YELLOWEYE ROCKFISH","YEYE",,,,"",,,,"*",,,,"",,,,"*",,,,"*",.1,.83,151,"",.2,1.65,548,"",,,,"*",.1,.68,145,"",.1,.94,217,"",,,,"",,,,"",.5,,1061,"*"
"2006","W","GRND","ROCK","YELLOWMOUTH ROCKFISH","YMTH",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",0,.38,3,"",0,.46,6,"",0,.32,10,"",,,,"",,,,"",,,,"",0,,19,"*"
"2006","W","GRND","ROCK","NOM. YELLOWTAIL ROCKFISH","YTR1",,,,"*",,,,"*",,,,"",,,,"",3.3,.44,3215,"",1.8,.42,1715,"",,,,"*",5.5,.47,5728,"",1,.45,1049,"",,,,"",,,,"",,,,"*",11.6,,11707,"*"
"2006","W","GRND","ROCK","YELLOWTAIL ROCKFISH","YTRK",,,,"*",,,,"*",9.7,.49,10545,"",44.3,.51,49977,"",2.9,.47,3020,"",71.3,.35,55590,"",35.6,.36,28540,"",18,.36,14238,"",7.2,.5,7989,"",57.6,.48,61376,"",1.1,.49,1208,"",1.1,.45,1063,"",248.8,,233546,"*"
"2006","W","GRND","ROND","LINGCOD","LCOD",1.4,.64,1927,"",2,.66,2858,"",1.6,.79,2792,"",7,.79,12147,"",8.8,.8,15408,"",8,.76,13454,"",12.7,.72,20135,"",9.4,.81,16818,"",10.5,.73,16858,"",7.2,.76,12049,"",.4,.66,621,"",2.3,.67,3409,"",71.3,,118476,""
"2006","W","GRND","ROND","PACIFIC COD","PCOD",1,.48,1068,"",25.5,.5,28156,"",7.6,.54,8998,"",17.5,.53,20440,"",35.6,.49,38398,"",43.8,.52,49919,"",65,.54,78139,"",38.3,.54,45694,"",6.9,.54,8281,"",2,.54,2436,"",.5,.54,624,"",,,,"*",243.7,,282153,"*"
"2006","W","GRND","ROND","WALLEYE POLLOCK","PLCK",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"*",,,,"*",0,,0,"*"
"2006","W","GRND","ROND","PACIFIC WHITING","PWHT",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",0,,0,"*"
"2006","W","GRND","ROND","SABLEFISH","SABL",6.6,2.62,37897,"",8.3,2.53,46489,"",93.6,2.57,530276,"",141.9,2.57,804264,"",212.1,2.98,1394283,"",109.5,3.04,734651,"",120.3,2.96,784352,"",142.6,2.95,926764,"",298.8,2.86,1881455,"",115.3,2.9,737531,"",6.9,3.1,47422,"",30.4,3.09,207265,"",1286.3,,8132649,""
"2006","W","HMSP","....","BLUE SHARK","BSRK",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2006","W","HMSP","....","COMMON THRESHER SHARK","TSRK",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2006","W","HMSP","TUNA","ALBACORE","ALBC",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",663.6,.96,1411768,"",3870.9,.79,6729038,"",2770.3,.72,4370300,"",1284.6,.81,2308056,"",,,,"*",,,,"*",8589.4,,14819162,"*"
"2006","W","OTHR","....","EULACHON","EULC",1.5,1.71,5808,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",1.5,,5808,"*"
"2006","W","OTHR","....","MISC. FISH/ANIMALS","MISC",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",0,.25,26,"",.1,.16,34,"",,,,"*",.1,.04,10,"",,,,"",,,,"*",.2,,70,"*"
"2006","W","OTHR","....","MISC. FISH","MSC2",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2006","W","OTHR","....","UNSP. OCTOPUS","OCTP",.1,.47,85,"",.2,.51,264,"",,,,"*",,,,"*",.2,.6,251,"",.4,.64,531,"",.1,.57,119,"",.3,.57,373,"",.1,.56,95,"",.2,.62,222,"",.1,.61,71,"",,,,"*",1.7,,2011,"*"
"2006","W","OTHR","....","OTHER SHARK","OSRK",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2006","W","OTHR","....","PACIFIC HALIBUT","PHLB",,,,"",,,,"",40.2,3.54,313698,"",106.5,3.01,705744,"",52.2,3.05,350609,"",34,3.05,228788,"",45.1,3.18,316027,"",10.6,3.31,77553,"",10.1,3.57,79419,"",3.2,3.79,26678,"",,,,"*",,,,"*",301.9,,2098516,"*"
"2006","W","OTHR","....","UNSP. SCULPIN","SCLP",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"*",0,,0,"*"
"2006","W","OTHR","....","UNSP. SHAD","SHAD",,,,"",,,,"",,,,"",,,,"",,,,"*",14.7,0,3,"",9.3,0,6,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"",24,,9,"*"
"2006","W","OTHR","....","UNSP. SMELT","SMLT",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",10.1,.53,11699,"",15.3,.52,17659,"",17,.48,18092,"",,,,"*",,,,"*",,,,"",42.4,,47450,"*"
"2006","W","OTHR","....","UNSP. SQUID","SQID",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",0,,0,"*"
"2006","W","OTHR","....","UNSP. HAGFISH","UHAG",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"*",,,,"*",25.7,.58,32678,"",6,.81,10675,"",,,,"*",,,,"",31.7,,43353,"*"
"2006","W","OTHR","....","UNSP. SHARK","USRK",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2006","W","OTHR","ECHN","OTHER SEA URCHINS","OURC",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",34.9,1.11,85063,"",10.6,1.05,24496,"",35.5,1.13,88387,"",81,,197946,"*"
"2006","W","OTHR","ECHN","RED SEA URCHIN","RURC",22.5,.87,43059,"",,,,"*",1.7,.53,1978,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",14.6,.79,25432,"",13.7,.79,23664,"",33.2,.81,59261,"",85.7,,153394,"*"
"2006","W","OTHR","ECHN","UNSP. SEA CUCUMBERS","USCU",5.6,2.27,27949,"",12.8,2.14,60234,"",59.8,1.99,262745,"",37.9,2.04,170230,"",8.8,1.75,33815,"",10.1,1.71,38086,"",13.9,1.41,43267,"",89.7,1.45,287173,"",36.6,1.51,122134,"",6.8,1.68,25055,"",2.5,1.87,10263,"",6.4,1.94,27236,"",290.9,,1108187,""
"2006","W","OTHR","STRG","GREEN STURGEON","GSTG",,,,"",,,,"",,,,"",,,,"*",.2,.54,227,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"*",,,,"",,,,"",.2,,227,"*"
"2006","W","OTHR","STRG","WHITE STURGEON","WSTG",,,,"",1.5,2.04,6978,"",5.2,2.01,23108,"",,,,"*",13.1,2.11,60926,"",9.6,2.13,45294,"",9.4,2.13,43927,"",11.9,2.01,52746,"",8.7,1.94,37110,"",14,1.96,60451,"",1.9,1.98,8109,"",,,,"*",75.3,,338649,"*"
"2006","W","SAMN","....","CHINOOK SALMON","CHNK",.3,2.74,1900,"",.2,7.01,2734,"",3.9,6.41,54817,"",,,,"*",62.4,5.61,772739,"",120,2.72,718960,"",122.5,2.53,684835,"",590.9,1.64,2133906,"",763.1,1.47,2465683,"",194.3,1.41,603913,"",23.8,1.37,71649,"",1.9,1.88,7651,"",1883.3,,7518787,"*"
"2006","W","SAMN","....","CHUM SALMON","CHUM",43.9,.34,32973,"",,,,"",,,,"",,,,"",.1,.64,183,"",.1,.55,136,"",,,,"*",.7,.23,363,"",25.1,.45,24841,"",3486.4,.53,4101864,"",3408.9,.47,3532348,"",205.4,.39,175890,"",7170.6,,7868598,"*"
"2006","W","SAMN","....","COHO SALMON","COHO",,,,"*",,,,"",,,,"*",,,,"",,,,"*",1.4,.73,2328,"",27.1,1.07,63679,"",48.9,1.28,137944,"",918.2,1.22,2471668,"",478,1.27,1336028,"",73.7,.91,147958,"",.7,.81,1270,"",1548,,4160875,"*"
"2006","W","SAMN","....","PINK SALMON","PINK",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",.1,.1,24,"",.8,.88,1542,"",,,,"*",,,,"",,,,"*",,,,"",.9,,1566,"*"
"2006","W","SAMN","....","SOCKEYE SALMON","SOCK",,,,"*",,,,"",,,,"",,,,"*",,,,"*",,,,"*",64.4,1.06,150256,"",1718.2,1.17,4444905,"",126.1,1.2,333448,"",,,,"*",,,,"*",,,,"",1908.7,,4928609,"*"
"2006","W","SAMN","....","STEELHEAD","STLH",24.9,1.69,92796,"",17.8,1.62,63864,"",9.4,1.59,33039,"",2.5,1.69,9303,"",.7,1.62,2355,"",.8,.66,1101,"",2.3,1.04,5267,"",5.5,.8,9647,"",45.4,.52,51623,"",7.7,.62,10426,"",7,1.66,25658,"",40.3,1.8,160198,"",164.3,,465277,""
"2006","W","SHLL","CLAM","BUTTER CLAM","BCLM",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2006","W","SHLL","CLAM","GEODUCK","GDUK",,,,"*",,,,"*",,,,"*",,,,"*",205.6,4.69,2127252,"",222.6,4.62,2266883,"",,,,"*",222.3,5.89,2886643,"",152.7,4.96,1668224,"",99.3,2.23,489163,"",36,3.15,250049,"",59.9,5.35,705799,"",998.4,,10394013,"*"
"2006","W","SHLL","CLAM","HORSE CLAMS","HCLM",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2006","W","SHLL","CLAM","NATIVE LITTLENECK","LCLM",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"*",0,,0,"*"
"2006","W","SHLL","CLAM","MANILA CLAM","MCLM",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",0,,0,"*"
"2006","W","SHLL","CLAM","RAZOR CLAM","RCLM",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2006","W","SHLL","OYST","PACIFIC OYSTER","PSTR",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",0,,0,"*"
"2006","W","SRMP","....","UNSP. BAIT SHRIMP","BSRM",6.6,1.16,16950,"",8.1,1.16,20786,"",6,1.12,14867,"",5.6,1.15,14200,"",6.6,1.1,16055,"",8.5,1.09,20571,"",6.9,1.1,16887,"",5.9,1.09,14164,"",4.4,1.19,11430,"",6.5,1.16,16617,"",5.5,1.25,15102,"",5.9,1.1,14391,"",76.5,,192020,""
"2006","W","SRMP","....","OTHER SHRIMP","OSRM",,,,"",,,,"",,,,"",,,,"*",8,1.09,19062,"",6.1,.75,9991,"",2.9,.62,4004,"",5.3,.63,7265,"",5,.54,5903,"",,,,"",,,,"",,,,"",27.3,,46225,"*"
"2006","W","SRMP","....","PACIFIC PINK SHRIMP","PSHP",,,,"",,,,"",,,,"",512.9,.36,403328,"",874.9,.31,598907,"",642.1,.31,434972,"",304.1,.3,200550,"",292.4,.32,206552,"",188.6,.37,151864,"",122.9,.37,101027,"",,,,"",,,,"",2937.9,,2097200,""
"2006","W","SRMP","....","SPOTTED PRAWN","SPRW",,,,"",,,,"*",,,,"",31.4,5.22,361599,"",31.7,5.22,364578,"",15.4,5.43,184543,"",22.2,4.79,234614,"",9.1,4.9,97950,"",1.2,5.16,13967,"",,,,"*",,,,"*",,,,"",111,,1257251,"*"
"2006","W","XXXX SUBTOTAL","","WITHHELD FOR CONFIDENTIALITY**","",318.2,,1925842,"",271.8,,1314883,"",252.5,,1465667,"",517.1,,3655697,"",403.8,,282096,"",13718.5,,1979081,"",18790.9,,5120579,"",7592.1,,1010729,"",10086.6,,1187600,"",12109,,1454942,"",2070.9,,621064,"",1082.7,,456216,"",67214.1,,20474396,""
"2007","W","CPEL","....","PACIFIC HERRING","PHRG",,,,"*",,,,"*",,,,"",,,,"*",,,,"*",45.6,.47,46872,"",108.6,.41,98736,"",98.8,.37,80776,"",84.3,.41,75961,"",28.8,.4,25325,"",8.3,.3,5490,"",,,,"*",374.4,,333160,"*"
"2007","W","CPEL","WETF","CHUB MACKEREL","CMCK",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2007","W","CPEL","WETF","JACK MACKEREL","JMCK",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2007","W","CPEL","WETF","NORTHERN ANCHOVY","NANC",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2007","W","CPEL","WETF","PACIFIC SARDINE","PSDN",,,,"",,,,"",,,,"",,,,"",,,,"",.3,.08,50,"",,,,"*",,,,"*",2557.3,.05,301863,"",,,,"*",,,,"",,,,"",2557.6,,301913,"*"
"2007","W","CPEL","WETF","UNSP. MACKEREL","UMCK",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2007","W","CRAB","....","DUNGENESS CRAB","DCRB",3123.4,2.04,14042045,"",1291.9,2.44,6948561,"",612.4,3.31,4465058,"",203.9,3.35,1505898,"",199.2,3.7,1624492,"",429.7,2.72,2578970,"",374,2.13,1756432,"",380.4,2.53,2122298,"",159.3,2.83,993597,"",985.2,2.4,5213462,"",869.3,2.8,5358989,"",1600.3,2.18,7692524,"",10229,,54302326,""
"2007","W","CRAB","....","ROCK CRAB","RCRB",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2007","W","GRND","FLAT","ARROWTOOTH FLOUNDER","ARTH",,,,"*",5.4,.12,1427,"",14.8,.11,3538,"",141.5,.1,31170,"",123.9,.1,26998,"",59.3,.1,13056,"",65.8,.11,15986,"",73.8,.1,16217,"",37.6,.1,8071,"",25.6,.09,4894,"",19.9,.1,4189,"",1.1,.1,242,"",568.7,,125788,"*"
"2007","W","GRND","FLAT","DOVER SOLE","DOVR",33.7,.39,28791,"",23.4,.39,20356,"",55.3,.38,46116,"",173.7,.37,142036,"",141.3,.36,111763,"",80.3,.37,65082,"",74.2,.37,59859,"",73.6,.37,60363,"",75.7,.38,63366,"",57.5,.38,47585,"",82.1,.37,66403,"",70.2,.36,55785,"",941,,767505,""
"2007","W","GRND","FLAT","ENGLISH SOLE","EGLS",9.8,.34,7283,"",8.5,.33,6196,"",12.5,.34,9268,"",10.5,.33,7704,"",33.2,.33,24026,"",14.9,.32,10508,"",12.3,.32,8792,"",9.9,.32,6913,"",21,.32,14853,"",12.8,.32,9165,"",1.5,.36,1201,"",.1,.6,147,"",147,,106056,""
"2007","W","GRND","FLAT","PETRALE SOLE","PTRL",33.2,1.09,79974,"",12.1,.77,20632,"",3,1.05,6995,"",6.4,1.06,14820,"",23.2,1.02,52225,"",24.5,1.07,58072,"",19.6,1.07,46467,"",20.4,1.05,47511,"",15.2,1.08,36212,"",11.6,1.01,25846,"",5.9,1.08,14189,"",6.3,1.09,15229,"",181.4,,418172,""
"2007","W","GRND","FLAT","REX SOLE","REX",1.7,.36,1356,"",.4,.39,338,"",1.4,.36,1072,"",4.9,.36,3884,"",7.7,.36,6055,"",4.5,.35,3461,"",3.6,.35,2780,"",3.9,.34,2905,"",1.8,.34,1351,"",3.6,.35,2838,"",2,.34,1496,"",.5,.35,383,"",36,,27919,""
"2007","W","GRND","FLAT","ROCK SOLE","RSOL",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"*",,,,"*",,,,"*",.7,.37,605,"",,,,"*",.7,,605,"*"
"2007","W","GRND","FLAT","SAND SOLE","SSOL",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"*",,,,"",,,,"*",,,,"*",0,,0,"*"
"2007","W","GRND","FLAT","STARRY FLOUNDER","STRY",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"*",,,,"*",.5,.45,505,"",,,,"*",.5,,505,"*"
"2007","W","GRND","FLAT","UNSP. SANDDABS","UDAB",,,,"*",,,,"*",2.2,.34,1653,"",,,,"*",,,,"*",1.1,.39,953,"",.5,.39,423,"",,,,"*",,,,"",,,,"*",,,,"*",,,,"",3.8,,3029,"*"
"2007","W","GRND","FLAT","UNSP. FLATFISH","UFLT",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",0,,0,"*"
"2007","W","GRND","MGRN","SPINY DOGFISH","DSRK",,,,"*",,,,"*",,,,"*",49.6,.25,27314,"",108.6,.25,59154,"",36.8,.21,16754,"",23.6,.19,9751,"",19.1,.23,9593,"",,,,"*",49.4,.19,20570,"",90.3,.15,30176,"",39.7,.15,13180,"",417.1,,186492,"*"
"2007","W","GRND","MGRN","SPOTTED RATFISH","RATF",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"*",0,,0,"*"
"2007","W","GRND","MGRN","SOUPFIN SHARK","SSRK",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2007","W","GRND","MGRN","UNSP. SKATE","USKT",6.6,.25,3625,"",4.3,.2,1863,"",9.6,.19,4031,"",17.7,.18,7198,"",21.4,.18,8682,"",21.3,.2,9432,"",13.7,.17,5052,"",23.9,.21,11211,"",21.2,.21,9637,"",6.4,.21,2935,"",8,.18,3237,"",1.8,.2,792,"",155.9,,67695,""
"2007","W","GRND","ROCK","AURORA ROCKFISH","ARRA",,,,"*",,,,"*",,,,"*",,,,"*",0,.48,12,"",,,,"*",0,.51,6,"",0,.49,24,"",0,.48,16,"",,,,"*",,,,"*",,,,"*",0,,58,"*"
"2007","W","GRND","ROCK","BOCACCIO","BCAC",.3,.41,239,"",,,,"*",,,,"*",.3,.44,258,"",.3,.42,267,"",.1,.48,91,"",,,,"*",.3,.44,263,"",,,,"*",,,,"*",,,,"*",,,,"*",1.3,,1118,"*"
"2007","W","GRND","ROCK","BLACKGILL ROCKFISH","BLGL",,,,"*",0,.51,16,"",,,,"*",,,,"*",.1,.37,75,"",,,,"*",0,.47,25,"",.1,.43,84,"",.1,.42,95,"",0,.38,34,"",.1,.5,57,"",,,,"*",.4,,386,"*"
"2007","W","GRND","ROCK","NOM. BLACK ROCKFISH","BLK1",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"*",.9,.01,15,"",,,,"",,,,"",,,,"",,,,"",,,,"",.9,,15,"*"
"2007","W","GRND","ROCK","NOM. CANARY ROCKFISH","CNR1",,,,"",,,,"",,,,"",,,,"",0,.49,25,"",,,,"*",,,,"",,,,"*",,,,"",,,,"",,,,"*",,,,"",0,,25,"*"
"2007","W","GRND","ROCK","CANARY ROCKFISH","CNRY",,,,"*",,,,"*",.1,.51,69,"",.1,.51,85,"",.2,.58,259,"",.4,.46,427,"",1,.09,202,"",.3,.48,334,"",.4,.5,391,"",.3,.48,270,"",,,,"*",,,,"*",2.8,,2037,"*"
"2007","W","GRND","ROCK","DARKBLOTCHED ROCKFISH","DBRK",,,,"*",0,.5,51,"",.2,.5,252,"",.9,.5,977,"",.4,.48,428,"",.1,.45,50,"",,,,"*",.5,.49,594,"",,,,"*",0,.38,12,"",,,,"*",.4,.34,272,"",2.5,,2636,"*"
"2007","W","GRND","ROCK","GREENSTRIPED ROCKFISH","GSRK",,,,"*",,,,"*",,,,"*",,,,"*",.1,.14,26,"",.3,.12,75,"",.2,.36,126,"",.1,.41,97,"",.3,.37,218,"",.2,.43,198,"",,,,"*",,,,"*",1.2,,740,"*"
"2007","W","GRND","ROCK","LONGSPINE THORNYHEAD","LSPN",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",.9,.55,1071,"",.6,.5,698,"",,,,"*",1.5,,1769,"*"
"2007","W","GRND","ROCK","NOR. UNSP. SHELF ROCKFISH","NUSF",,,,"",,,,"*",,,,"",,,,"*",.3,.89,658,"",.2,.56,271,"",.1,.47,81,"",.1,.43,105,"",,,,"*",,,,"*",,,,"",,,,"",.7,,1115,"*"
"2007","W","GRND","ROCK","NOR. UNSP. SLOPE ROCKFISH","NUSP",,,,"",,,,"",,,,"",,,,"",.1,.44,142,"",.3,.87,667,"",.2,.67,309,"",0,.72,47,"",,,,"*",,,,"*",0,.29,6,"",,,,"",.6,,1171,"*"
"2007","W","GRND","ROCK","NOR. UNSP. NEAR-SHORE ROCKFISH","NUSR",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",0,,0,"*"
"2007","W","GRND","ROCK","PACIFIC OCEAN PERCH","POP",,,,"*",.1,.5,161,"",.1,.48,57,"",3.3,.48,3505,"",2.6,.47,2631,"",.6,.44,539,"",1.8,.44,1752,"",4.5,.47,4639,"",2.3,.51,2521,"",1.8,.31,1258,"",2.3,.48,2434,"",22.8,.12,6231,"",42.2,,25728,"*"
"2007","W","GRND","ROCK","QUILLBACK ROCKFISH","QLBK",,,,"",,,,"*",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2007","W","GRND","ROCK","REDBANDED ROCKFISH","RDBD",.1,.38,113,"",0,.47,8,"",.3,.48,334,"",1.5,.49,1631,"",1.2,.44,1176,"",2,.47,2038,"",1.7,.46,1701,"",3.3,.43,3103,"",3.8,.46,3866,"",.6,.38,541,"",.2,.45,165,"",0,.48,5,"",14.7,,14681,""
"2007","W","GRND","ROCK","ROUGHEYE ROCKFISH","REYE",.3,.44,315,"",.1,.49,73,"",2,.48,2065,"",5.9,.49,6409,"",6,.43,5731,"",6.2,.47,6420,"",4.8,.48,5035,"",9.4,.43,8912,"",13.6,.47,14228,"",9.9,.49,10734,"",3.2,.48,3388,"",.3,.41,297,"",61.7,,63607,""
"2007","W","GRND","ROCK","ROSETHORN ROCKFISH","RSTN",,,,"*",,,,"",,,,"*",0,.54,5,"",0,.44,3,"",,,,"*",,,,"*",,,,"*",0,.54,16,"",,,,"*",,,,"*",,,,"*",0,,24,"*"
"2007","W","GRND","ROCK","SHORTBELLY ROCKFISH","SBLY",,,,"",,,,"",,,,"",0,.51,22,"",0,.47,13,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,35,"*"
"2007","W","GRND","ROCK","SHARPCHIN ROCKFISH","SHRP",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2007","W","GRND","ROCK","SILVERGRAY ROCKFISH","SLGR",0,.39,26,"",,,,"*",,,,"*",0,.37,19,"",1.1,.16,385,"",.4,.25,241,"",.4,.41,382,"",.5,.33,400,"",.5,.35,368,"",,,,"*",,,,"*",,,,"*",2.9,,1821,"*"
